This file is created using RaceChrono v10.2.4 ( http://racechrono.com/ ).
Format,3
Session title,"Sonoma Raceway"
Session type,Lap timing
Track name,"Sonoma Raceway"
Driver name,"Max Fischer"
Created,27/08/2026,05:24
Note,Converted from Ducati DDA binary log

timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,altitude,bearing,latitude,longitude,speed,engine_rpm,throttle_position,gear,lean_angle,torque_reduction_fast,torque_reduction_slow
unix time,,,s,m,m,deg,deg,deg,m/s,rpm,%,#,deg,%,%
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: can,100: can,100: can,100: can,100: can,100: can
1724869034.00,0,,1012.00,18372.76,0.5,270.0,38.1590450,-122.4533090,0.000,12243,0.0,1,-13.7,0,0
1724869034.10,0,,1012.10,18372.76,0.5,270.0,38.1590450,-122.4533090,0.000,12243,0.0,1,-13.7,0,0
1724869034.20,0,,1012.20,18372.85,0.5,270.0,38.1590450,-122.4533100,0.000,12243,0.0,1,-13.7,0,0
1724869034.30,0,,1012.30,18372.85,0.5,270.0,38.1590450,-122.4533100,0.000,12243,0.0,1,-13.7,0,0
1724869034.40,0,,1012.40,18372.85,0.5,270.0,38.1590450,-122.4533100,0.000,12243,0.0,1,-13.7,0,0
1724869034.50,0,,1012.50,18372.99,0.5,321.8,38.1590460,-122.4533110,0.000,12243,0.0,1,-13.7,0,0
1724869034.60,0,,1012.60,18372.99,0.5,321.8,38.1590460,-122.4533110,0.000,12243,0.0,1,-13.7,0,0
1724869034.70,0,,1012.70,18373.08,0.5,270.0,38.1590460,-122.4533120,0.000,12243,0.0,1,-13.7,0,0
1724869034.80,0,,1012.80,18373.08,0.9,270.0,38.1590460,-122.4533120,0.000,12243,0.0,1,-13.7,0,0
1724869034.90,0,,1012.90,18373.08,0.9,270.0,38.1590460,-122.4533120,0.000,12243,0.0,1,-13.7,0,0
1724869035.00,0,,1013.00,18373.08,0.9,270.0,38.1590460,-122.4533120,0.000,12243,0.0,1,-13.7,0,0
1724869035.10,0,,1013.10,18373.16,0.9,270.0,38.1590460,-122.4533130,0.000,12243,0.0,1,-13.7,0,0
1724869035.20,0,,1013.20,18373.31,0.9,321.8,38.1590470,-122.4533140,0.000,12243,0.0,1,-13.7,0,0
1724869035.30,0,,1013.30,18373.31,0.9,321.8,38.1590470,-122.4533140,0.000,12243,0.0,1,-13.7,0,0
1724869035.40,0,,1013.40,18373.39,0.9,270.0,38.1590470,-122.4533150,0.000,12243,0.0,1,-13.7,0,0
1724869035.50,0,,1013.50,18373.39,0.9,270.0,38.1590470,-122.4533150,0.000,12243,0.0,1,-13.7,0,0
1724869035.60,0,,1013.60,18373.48,0.9,270.0,38.1590470,-122.4533160,0.000,12243,0.0,1,-13.7,0,0
1724869035.70,0,,1013.70,18373.48,0.9,270.0,38.1590470,-122.4533160,0.000,12243,0.0,1,-13.7,0,0
1724869035.80,0,,1013.80,18373.48,1.2,270.0,38.1590470,-122.4533160,0.000,12243,0.0,1,-13.7,0,0
1724869035.90,0,,1013.90,18373.57,1.2,90.0,38.1590470,-122.4533150,0.000,12243,0.0,1,-13.7,0,0
1724869036.00,0,,1014.00,18373.57,1.2,90.0,38.1590470,-122.4533150,0.000,12243,0.0,1,-13.7,0,0
1724869036.10,0,,1014.10,18373.68,1.2,180.0,38.1590460,-122.4533150,0.000,12243,0.0,1,-13.7,0,0
1724869036.20,0,,1014.20,18373.77,1.2,90.0,38.1590460,-122.4533140,0.000,12243,0.0,1,-13.7,0,0
1724869036.30,0,,1014.30,18373.77,1.2,90.0,38.1590460,-122.4533140,0.000,12243,0.0,1,-13.7,0,0
1724869036.40,0,,1014.40,18373.77,1.2,90.0,38.1590460,-122.4533140,0.000,12243,0.0,1,-13.7,0,0
1724869036.50,0,,1014.50,18373.77,1.2,90.0,38.1590460,-122.4533140,0.000,12243,0.0,1,-13.7,0,0
1724869036.60,0,,1014.60,18373.77,1.2,90.0,38.1590460,-122.4533140,0.000,12243,0.0,1,-13.7,0,0
1724869036.70,0,,1014.70,18373.91,1.2,321.8,38.1590470,-122.4533150,0.000,12243,0.0,1,-13.7,0,0
1724869036.80,0,,1014.80,18374.00,1.1,270.0,38.1590470,-122.4533160,0.000,12243,0.0,1,-13.7,0,0
1724869036.90,0,,1014.90,18374.08,1.1,270.0,38.1590470,-122.4533170,0.000,12243,0.0,1,-13.7,0,0
1724869037.00,0,,1015.00,18374.08,1.1,270.0,38.1590470,-122.4533170,0.000,12243,0.0,1,-13.7,0,0
1724869037.10,0,,1015.10,18374.08,1.1,270.0,38.1590470,-122.4533170,0.000,12243,0.0,1,-13.7,0,0
1724869037.20,0,,1015.20,18374.08,1.1,270.0,38.1590470,-122.4533170,0.000,12243,0.0,1,-13.7,0,0
1724869037.30,0,,1015.30,18374.08,1.1,270.0,38.1590470,-122.4533170,0.000,12243,0.0,1,-13.7,0,0
1724869037.40,0,,1015.40,18374.17,1.1,270.0,38.1590470,-122.4533180,0.000,12243,0.0,1,-13.7,0,0
1724869037.50,0,,1015.50,18374.17,1.1,270.0,38.1590470,-122.4533180,0.000,12243,0.0,1,-13.7,0,0
1724869037.60,0,,1015.60,18374.17,1.1,270.0,38.1590470,-122.4533180,0.000,12243,0.0,1,-13.7,0,0
1724869037.70,0,,1015.70,18374.26,1.1,270.0,38.1590470,-122.4533190,0.000,12243,0.0,1,-13.7,0,0
1724869037.80,0,,1015.80,18374.26,1.3,270.0,38.1590470,-122.4533190,0.000,12243,0.0,1,-13.7,0,0
1724869037.90,0,,1015.90,18374.35,1.3,270.0,38.1590470,-122.4533200,0.000,12243,0.0,1,-13.7,0,0
1724869038.00,0,,1016.00,18374.35,1.3,270.0,38.1590470,-122.4533200,0.000,12243,0.0,1,-13.7,0,0
1724869038.10,0,,1016.10,18374.35,1.3,270.0,38.1590470,-122.4533200,0.000,12243,0.0,1,-13.7,0,0
1724869038.20,0,,1016.20,18374.43,1.3,270.0,38.1590470,-122.4533210,0.000,12243,0.0,1,-13.7,0,0
1724869038.30,0,,1016.30,18374.43,1.3,270.0,38.1590470,-122.4533210,0.000,12243,0.0,1,-13.7,0,0
1724869038.40,0,,1016.40,18374.43,1.3,270.0,38.1590470,-122.4533210,0.000,12243,0.0,1,-13.7,0,0
1724869038.50,0,,1016.50,18374.52,1.3,270.0,38.1590470,-122.4533220,0.000,12243,0.0,1,-13.7,0,0
1724869038.60,0,,1016.60,18374.52,1.3,270.0,38.1590470,-122.4533220,0.000,12243,0.0,1,-13.7,0,0
1724869038.70,0,,1016.70,18374.61,1.3,270.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869038.80,0,,1016.80,18374.72,1.6,0.0,38.1590480,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869038.90,0,,1016.90,18374.83,1.6,180.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869039.00,0,,1017.00,18374.94,1.6,0.0,38.1590480,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869039.10,0,,1017.10,18375.03,1.6,270.0,38.1590480,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869039.20,0,,1017.20,18375.14,1.6,180.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869039.30,0,,1017.30,18375.25,1.6,0.0,38.1590480,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869039.40,0,,1017.40,18375.25,1.6,0.0,38.1590480,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869039.50,0,,1017.50,18375.36,1.6,180.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869039.60,0,,1017.60,18375.36,1.6,180.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869039.70,0,,1017.70,18375.36,1.6,180.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869039.80,0,,1017.80,18375.45,1.7,90.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869039.90,0,,1017.90,18375.45,1.7,90.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869040.00,0,,1018.00,18375.45,1.7,90.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869040.10,0,,1018.10,18375.45,1.7,90.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869040.20,0,,1018.20,18375.45,1.7,90.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869040.30,0,,1018.30,18375.45,1.7,90.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869040.40,0,,1018.40,18375.45,1.7,90.0,38.1590470,-122.4533230,0.000,12243,0.0,1,-13.7,0,0
1724869040.50,0,,1018.50,18375.54,1.7,270.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869040.60,0,,1018.60,18375.54,1.7,270.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869040.70,0,,1018.70,18375.65,1.7,180.0,38.1590460,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869040.80,0,,1018.80,18375.76,1.7,0.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869040.90,0,,1018.90,18375.76,1.7,0.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869041.00,0,,1019.00,18375.87,1.7,180.0,38.1590460,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869041.10,0,,1019.10,18375.98,1.7,0.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869041.20,0,,1019.20,18375.98,1.7,0.0,38.1590470,-122.4533240,0.000,12243,0.0,1,-13.7,0,0
1724869041.30,0,,1019.30,18376.07,1.7,270.0,38.1590470,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869041.40,0,,1019.40,18376.07,1.7,270.0,38.1590470,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869041.50,0,,1019.50,18376.18,1.7,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869041.60,0,,1019.60,18376.18,1.7,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869041.70,0,,1019.70,18376.18,1.7,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869041.80,0,,1019.80,18376.18,1.8,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869041.90,0,,1019.90,18376.18,1.8,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869042.00,0,,1020.00,18376.18,1.8,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869042.10,0,,1020.10,18376.18,1.8,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869042.20,0,,1020.20,18376.18,1.8,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869042.30,0,,1020.30,18376.18,1.8,180.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869042.40,0,,1020.40,18376.27,1.8,270.0,38.1590460,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869042.50,0,,1020.50,18376.27,1.8,270.0,38.1590460,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869042.60,0,,1020.60,18376.27,1.8,270.0,38.1590460,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869042.70,0,,1020.70,18376.36,1.8,90.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869042.80,0,,1020.80,18376.36,1.7,90.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869042.90,0,,1020.90,18376.36,1.7,90.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869043.00,0,,1021.00,18376.36,1.7,90.0,38.1590460,-122.4533250,0.000,12243,0.0,1,-13.7,0,0
1724869043.10,0,,1021.10,18376.44,1.7,270.0,38.1590460,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869043.20,0,,1021.20,18376.55,1.7,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869043.30,0,,1021.30,18376.55,1.7,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869043.40,0,,1021.40,18376.55,1.7,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869043.50,0,,1021.50,18376.55,1.7,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869043.60,0,,1021.60,18376.55,1.7,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869043.70,0,,1021.70,18376.55,1.7,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869043.80,0,,1021.80,18376.55,1.8,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869043.90,0,,1021.90,18376.55,1.8,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869044.00,0,,1022.00,18376.55,1.8,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869044.10,0,,1022.10,18376.55,1.8,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869044.20,0,,1022.20,18376.55,1.8,0.0,38.1590470,-122.4533260,0.000,12243,0.0,1,-13.7,0,0
1724869044.30,0,,1022.30,18376.64,1.8,270.0,38.1590470,-122.4533270,0.000,12243,0.0,1,-13.7,0,0
1724869044.40,0,,1022.40,18376.64,1.8,270.0,38.1590470,-122.4533270,0.000,12243,0.0,1,-13.7,0,0
1724869044.50,0,,1022.50,18376.75,1.8,0.0,38.1590480,-122.4533270,0.000,12243,0.0,1,-13.7,0,0
1724869044.60,0,,1022.60,18376.84,1.8,270.0,38.1590480,-122.4533280,0.000,12243,0.0,1,-13.7,0,0
1724869044.70,0,,1022.70,18376.84,1.8,270.0,38.1590480,-122.4533280,0.000,12243,0.0,1,-13.7,0,0
1724869044.80,0,,1022.80,18376.84,1.9,270.0,38.1590480,-122.4533280,0.000,12243,0.0,1,-13.7,0,0
1724869044.90,0,,1022.90,18376.84,1.9,270.0,38.1590480,-122.4533280,0.000,12243,0.0,1,-13.7,0,0
1724869045.00,0,,1023.00,18376.93,1.9,270.0,38.1590480,-122.4533290,0.000,12243,0.0,1,-13.7,0,0
1724869045.10,0,,1023.10,18376.93,1.9,270.0,38.1590480,-122.4533290,0.000,12243,0.0,1,-13.7,0,0
1724869045.20,0,,1023.20,18376.93,1.9,270.0,38.1590480,-122.4533290,0.000,12243,0.0,1,-13.7,0,0
1724869045.30,0,,1023.30,18376.93,1.9,270.0,38.1590480,-122.4533290,0.000,12243,0.0,1,-13.7,0,0
1724869045.40,0,,1023.40,18376.93,1.9,270.0,38.1590480,-122.4533290,0.000,12243,0.0,1,-13.7,0,0
1724869045.50,0,,1023.50,18376.93,1.9,270.0,38.1590480,-122.4533290,0.000,12243,0.0,1,-13.7,0,0
1724869045.60,0,,1023.60,18376.93,1.9,270.0,38.1590480,-122.4533290,0.000,12243,0.0,1,-13.7,0,0
